id,name,division,lon,lat
2566,Collado de Contreras,Castilla y León,-4.929153,40.88482
2567,Constanzana,Castilla y León,-4.881876,40.92558
2568,Crespos,Castilla y León,-4.972248,40.85933
2569,Donjimeno,Castilla y León,-4.853385,40.96448
2570,Donvidas,Castilla y León,-4.801976,41.0848
2571,El Bohodón,Castilla y León,-4.738251,40.9158
2572,El Oso,Castilla y León,-4.772096,40.85028
2573,Espinosa de los Caballeros,Castilla y León,-4.666953,41.01668
2574,Flores de Ávila,Castilla y León,-5.083527,40.94195
2575,Fontiveros,Castilla y León,-4.958754,40.92507
2576,Fuente el Saúz,Castilla y León,-4.896183,40.97351
2577,Fuentes de Año,Castilla y León,-4.911803,41.02461
2578,Gimialcón,Castilla y León,-5.127494,40.87119
2579,Gotarrendura,Castilla y León,-4.729244,40.82768
2580,Gutierre-Muñoz,Castilla y León,-4.652535,40.96791
2581,Hernansancho,Castilla y León,-4.718429,40.85491
2582,Horcajo de las Torres,Castilla y León,-5.110036,41.07014
2583,Langa,Castilla y León,-4.853455,41.00313
2584,Las Berlanas,Castilla y León,-4.7663,40.80121
2585,Madrigal de las Altas Torres,Castilla y León,-5.030797,41.10129
2586,Mamblas,Castilla y León,-5.022948,41.00874
2587,Mingorría,Castilla y León,-4.678771,40.76497
2588,Monsalupe,Castilla y León,-4.789154,40.76958
2589,Moraleja de Matacabras,Castilla y León,-4.944038,41.1151
2590,Muñomer del Peco,Castilla y León,-4.891293,40.868
2591,Muñosancho,Castilla y León,-5.032023,40.92256
2592,Narros de Saldueña,Castilla y León,-4.87215,40.88073
2593,Narros del Castillo,Castilla y León,-5.06152,40.84978
2594,Nava de Arévalo,Castilla y León,-4.76514,40.99675
2595,Orbita,Castilla y León,-4.658406,40.99283
2596,Pajares de Adaja,Castilla y León,-4.645899,40.91909
2597,Palacios de Goda,Castilla y León,-4.763426,41.11126
2598,Papatrigo,Castilla y León,-4.841597,40.87646
2599,Peñalba de Ávila,Castilla y León,-4.721939,40.79588
2600,Pedro-Rodríguez,Castilla y León,-4.784218,40.93696
2601,Pozanco,Castilla y León,-4.667606,40.80216
2602,Rasueros,Castilla y León,-5.066846,41.02196
2603,Riocabado,Castilla y León,-4.80132,40.83751
2604,Rivilla de Barajas,Castilla y León,-5.01205,40.88392
2605,Salvadiós,Castilla y León,-5.080049,40.88785
2606,San Esteban de Zapardiel,Castilla y León,-4.895248,41.0982
2607,San Juan de la Encinilla,Castilla y León,-4.832313,40.82246
2608,San Pascual,Castilla y León,-4.744125,40.89232
2609,San Pedro del Arroyo,Castilla y León,-4.869747,40.79384
2610,San Vicente de Arévalo,Castilla y León,-4.803451,40.96427
2611,Sanchidrián,Castilla y León,-4.58568,40.89326
2612,Santo Tomé de Zabarcos,Castilla y León,-4.90136,40.78766
2613,Sinlabajos,Castilla y León,-4.842965,41.07729
2614,Tiñosillos,Castilla y León,-4.712436,40.94938
2615,Vega de Santa María,Castilla y León,-4.656967,40.83772
2616,Velayos,Castilla y León,-4.603503,40.84716
2617,Viñegra de Moraña,Castilla y León,-4.925603,40.85185
2618,Villanueva de Gómez,Castilla y León,-4.699019,40.88706
2619,Villanueva del Aceral,Castilla y León,-4.86553,41.04214
2620,Ávila,Castilla y León,-4.645806,40.66233
2621,Amavida,Castilla y León,-5.062058,40.57817
2622,Arevalillo,Castilla y León,-5.371228,40.58663
2623,Berrocalejo de Aragona,Castilla y León,-4.593046,40.69741
2624,Blascomillán,Castilla y León,-5.114839,40.82016
2625,Brabos,Castilla y León,-4.927509,40.75804
2626,Bularros,Castilla y León,-4.836812,40.73346
2627,Cabezas del Villar,Castilla y León,-5.203535,40.69363
2628,Cardeñosa,Castilla y León,-4.731869,40.7367
2629,Casasola,Castilla y León,-4.820108,40.66454
2630,Chamartín,Castilla y León,-4.949217,40.72076
2631,Cillán,Castilla y León,-4.988535,40.69975
2632,Diego del Carpio,Castilla y León,-5.334776,40.6682
2633,El Fresno,Castilla y León,-4.751611,40.61977
2634,El Parral,Castilla y León,-4.990468,40.79307
2635,Gallegos de Altamiros,Castilla y León,-4.911722,40.70204
2636,Gallegos de Sobrinos,Castilla y León,-5.143811,40.70415
2637,Gemuño,Castilla y León,-4.777992,40.58604
2638,Grandes y San Martín,Castilla y León,-4.968485,40.76192
2639,Herreros de Suso,Castilla y León,-5.04373,40.80367
2640,Hurtumpascual,Castilla y León,-5.105517,40.68036
2641,La Colilla,Castilla y León,-4.757442,40.64402
2642,La Hija de Dios,Castilla y León,-4.968236,40.51695
2643,La Serrada,Castilla y León,-4.785993,40.63005
2644,La Torre,Castilla y León,-4.96576,40.60771
2645,Maello,Castilla y León,-4.556375,40.81589
2646,Mancera de Arriba,Castilla y León,-5.149014,40.79514
2647,Manjabálago,Castilla y León,-5.072578,40.67078
2648,Marlín,Castilla y León,-4.826,40.71175
2649,Martínez,Castilla y León,-5.35707,40.62863
2650,Martiherrero,Castilla y León,-4.781242,40.68131
2651,Mediana de Voltoya,Castilla y León,-4.555836,40.70733
2652,Mengamuñoz,Castilla y León,-5.013748,40.49947
2653,Mironcillo,Castilla y León,-4.822636,40.55565
2654,Mirueña de los Infanzones,Castilla y León,-5.085478,40.73639
2655,Muñana,Castilla y León,-5.021415,40.59726
2656,Muñico,Castilla y León,-5.0361,40.70838
2657,Muñogalindo,Castilla y León,-4.904637,40.59741
2658,Muñogrande,Castilla y León,-4.940129,40.81568
2659,Muñopepe,Castilla y León,-4.816749,40.63625
2660,Muñotello,Castilla y León,-5.032185,40.54078
2661,Narrillos del Álamo,Castilla y León,-5.470103,40.57386
2662,Narrillos del Rebollar,Castilla y León,-4.958486,40.67436
2663,Narros del Puerto,Castilla y León,-4.994983,40.53721
2664,Niharra,Castilla y León,-4.843656,40.59227
2665,Ojos-Albos,Castilla y León,-4.512231,40.72619
2666,Padiernos,Castilla y León,-4.864769,40.63081
2667,Pascualcobo,Castilla y León,-5.266878,40.64352
2668,Poveda,Castilla y León,-5.088127,40.57489
2669,Pradosegar,Castilla y León,-5.076377,40.54135
2670,Riofrío,Castilla y León,-4.754968,40.53969
2671,Salobral,Castilla y León,-4.806189,40.61113
2672,San Esteban de los Patos,Castilla y León,-4.631272,40.74007
2673,San García de Ingelmos,Castilla y León,-5.113593,40.7641
2674,San Juan del Olmo,Castilla y León,-5.062758,40.63844
2675,San Miguel de Serrezuela,Castilla y León,-5.272354,40.69251
2676,Sanchorreja,Castilla y León,-4.88109,40.67879
2677,Santa María del Arroyo,Castilla y León,-4.938397,40.60021
2678,Santa María del Cubillo,Castilla y León,-4.461718,40.7171
2679,Santo Domingo de las Posadas,Castilla y León,-4.640153,40.79672
2680,Sigeres,Castilla y León,-4.937206,40.79372
2681,Solana de Rioalmar,Castilla y León,-5.008714,40.74325
2682,Solosancho,Castilla y León,-4.914631,40.54044
2683,Sotalbo,Castilla y León,-4.864766,40.51227
2684,Tolbaños,Castilla y León,-4.583927,40.75501
2685,Tornadizos de Ávila,Castilla y León,-4.609715,40.60381
2686,Vadillo de la Sierra,Castilla y León,-5.129873,40.61356
2687,Valdecasa,Castilla y León,-5.014439,40.66791
2688,Villaflor,Castilla y León,-4.88078,40.75045
2689,Villanueva del Campillo,Castilla y León,-5.192141,40.58401
2690,Villatoro,Castilla y León,-5.098638,40.5298
2691,Vita,Castilla y León,-5.003058,40.82072
2692,Zapardiel de la Cañada,Castilla y León,-5.31689,40.60427
2693,Aldeanueva de Santa Cruz,Castilla y León,-5.427499,40.37483
2694,Avellaneda,Castilla y León,-5.386612,40.3878
2695,Becedas,Castilla y León,-5.632515,40.38619
2696,Becedillas,Castilla y León,-5.318534,40.54892
2697,Bohoyo,Castilla y León,-5.409792,40.28942
2698,Bonilla de la Sierra,Castilla y León,-5.250033,40.54829
2699,Casas del Puerto,Castilla y León,-5.17929,40.52556
2700,Collado del Mirón,Castilla y León,-5.362329,40.55091
2701,El Barco de Ávila,Castilla y León,-5.520546,40.35573
2702,El Losar del Barco,Castilla y León,-5.534675,40.39737
2703,El Mirón,Castilla y León,-5.400657,40.55642
2704,Gil García,Castilla y León,-5.592728,40.27994
2705,Gilbuena,Castilla y León,-5.594233,40.41597
2706,Hoyorredondo,Castilla y León,-5.409578,40.4597
2707,Junciana,Castilla y León,-5.565776,40.41153
2708,La Aldehuela,Castilla y León,-5.40265,40.41667
2709,La Carrera,Castilla y León,-5.560481,40.35418
2710,La Horcajada,Castilla y León,-5.470728,40.43303
2711,Los Llanos de Tormes,Castilla y León,-5.473995,40.33684
2712,Malpartida de Corneja,Castilla y León,-5.351125,40.51739
2713,Medinilla,Castilla y León,-5.603342,40.45127
2714,Mesegar de Corneja,Castilla y León,-5.308279,40.51467
2715,Nava del Barco,Castilla y León,-5.556887,40.26944
2716,Navacepedilla de Corneja,Castilla y León,-5.162357,40.48787
2717,Navaescurial,Castilla y León,-5.260097,40.4617
2718,Navalonguilla,Castilla y León,-5.504713,40.24307
2719,Navatejares,Castilla y León,-5.536618,40.32183
2720,Neila de San Miguel,Castilla y León,-5.652356,40.42892
2721,Piedrahíta,Castilla y León,-5.338239,40.47
2722,Puerto Castilla,Castilla y León,-5.632497,40.27225
2723,San Bartolomé de Béjar,Castilla y León,-5.672616,40.39184
2724,San Bartolomé de Corneja,Castilla y León,-5.376382,40.48952
2725,San Lorenzo de Tormes,Castilla y León,-5.496309,40.37618
2726,San Miguel de Corneja,Castilla y León,-5.279156,40.49144
2727,Santa María de los Caballeros,Castilla y León,-5.454538,40.38636
2728,Santa María del Berrocal,Castilla y León,-5.415088,40.50705
2729,Santiago del Collado,Castilla y León,-5.338774,40.42735
2730,Santiago del Tormes,Castilla y León,-5.373953,40.34604
2731,Solana de Ávila,Castilla y León,-5.646558,40.3308
2732,Tórtoles,Castilla y León,-5.273064,40.57221
2733,Tormellas,Castilla y León,-5.504975,40.30709
2734,Umbrías,Castilla y León,-5.574513,40.31419
2735,Villafranca de la Sierra,Castilla y León,-5.166636,40.48783
2736,Villar de Corneja,Castilla y León,-5.441764,40.47726
2737,Cepeda la Mora,Castilla y León,-5.052556,40.45609
2738,Garganta del Villar,Castilla y León,-5.116093,40.45371
2739,Hoyocasero,Castilla y León,-4.986884,40.40472
2740,Hoyos de Miguel Muñoz,Castilla y León,-5.066816,40.39118
2741,Hoyos del Collado,Castilla y León,-5.203498,40.36941
2742,Hoyos del Espino,Castilla y León,-5.175131,40.3257
2743,Navadijos,Castilla y León,-5.089124,40.4208
2744,Navalacruz,Castilla y León,-4.946429,40.4553
2745,Navalosa,Castilla y León,-4.923502,40.3905
2746,Navalperal de Tormes,Castilla y León,-5.277339,40.3252
2747,Navaquesera,Castilla y León,-4.91918,40.42404
2748,Navarredonda de Gredos,Castilla y León,-5.116907,40.34957
2749,Navarredondilla,Castilla y León,-4.835931,40.43996
2750,Navarrevisca,Castilla y León,-4.873104,40.35839
2751,Navatalgordo,Castilla y León,-4.855641,40.41001
2752,San Juan de Gredos,Castilla y León,-5.241521,40.35636
2753,San Juan del Molinillo,Castilla y León,-4.844857,40.46841
2754,San Martín de la Vega del Alberche,Castilla y León,-5.176748,40.42717
2755,San Martín del Pimpollar,Castilla y León,-5.043771,40.36021
2756,Serranillos,Castilla y León,-4.908697,40.32784
2757,Villanueva de Ávila,Castilla y León,-4.822918,40.37058
2758,Zapardiel de la Ribera,Castilla y León,-5.314477,40.30841
2759,Burgohondo,Castilla y León,-4.777922,40.38816
2760,Cebreros,Castilla y León,-4.433401,40.45322
2761,El Barraco,Castilla y León,-4.595054,40.44274
2762,El Hoyo de Pinares,Castilla y León,-4.397649,40.50844
2763,El Tiemblo,Castilla y León,-4.494806,40.38884
2764,Herradón de Pinares,Castilla y León,-4.540318,40.58652
2765,Las Navas del Marqués,Castilla y León,-4.349103,40.59338
2766,Navalmoral,Castilla y León,-4.747294,40.46258
2767,Navalperal de Pinares,Castilla y León,-4.443226,40.59581
2768,Navaluenga,Castilla y León,-4.692595,40.39523
2769,Peguerinos,Castilla y León,-4.227359,40.64882
2770,San Bartolomé de Pinares,Castilla y León,-4.483648,40.53849
2771,San Juan de la Nava,Castilla y León,-4.676372,40.4679
2772,Santa Cruz de Pinares,Castilla y León,-4.600206,40.53131
2773,Arenas de San Pedro,Castilla y León,-5.111584,40.17278
2774,Candeleda,Castilla y León,-5.278788,40.17597
2775,Casavieja,Castilla y León,-4.7728,40.29971
2776,Casillas,Castilla y León,-4.575184,40.33159
2777,Cuevas del Valle,Castilla y León,-5.029197,40.29597
2778,El Arenal,Castilla y León,-5.08297,40.27665
2779,El Hornillo,Castilla y León,-5.128966,40.2617
2780,Fresnedilla,Castilla y León,-4.657282,40.236
2781,Gavilanes,Castilla y León,-4.869552,40.27295
2782,Guisando,Castilla y León,-5.143603,40.21818
2783,Higuera de las Dueñas,Castilla y León,-4.607726,40.22888
2784,La Adrada,Castilla y León,-4.653765,40.30826
2785,Lanzahíta,Castilla y León,-4.938557,40.1921
2786,Mijares,Castilla y León,-4.831942,40.28536
2787,Mombeltrán,Castilla y León,-5.007601,40.21108
2788,Navahondilla,Castilla y León,-4.489037,40.33929
2789,Pedro Bernardo,Castilla y León,-4.908777,40.24327
2790,Piedralaves,Castilla y León,-4.711219,40.32121
2791,Poyales del Hoyo,Castilla y León,-5.162081,40.17095
2792,San Esteban del Valle,Castilla y León,-4.961279,40.28381
2793,Santa Cruz del Valle,Castilla y León,-4.997686,40.2143
2794,Santa María del Tiétar,Castilla y León,-4.549603,40.30489
2795,Sotillo de la Adrada,Castilla y León,-4.595885,40.29413
2796,Villarejo del Valle,Castilla y León,-4.986144,40.32762
2797,Rebolledo de la Torre,Castilla y León,-4.254674,42.73301
2798,Arenillas de Riopisuerga,Castilla y León,-4.223156,42.34962
2799,Barrio de Muñó,Castilla y León,-3.999657,42.1795
2800,Belbimbre,Castilla y León,-4.014549,42.15879
2801,Castellanos de Castro,Castilla y León,-4.027973,42.32936
2802,Castrillo de Riopisuerga,Castilla y León,-4.269753,42.54645
2803,Castrillo Matajudíos,Castilla y León,-4.192348,42.30277
2804,Castrojeriz,Castilla y León,-4.142348,42.27562
2805,Condado de Treviño,Castilla y León,-2.69033,42.71941
2806,Grijalba,Castilla y León,-4.120347,42.42734
2807,Hontanas,Castilla y León,-4.048162,42.30893
2808,Iglesias,Castilla y León,-3.99695,42.30631
2809,Itero del Castillo,Castilla y León,-4.231112,42.28692
2810,La Puebla de Arganzón,Castilla y León,-2.819275,42.77261
2811,Las Hormazas,Castilla y León,-3.904451,42.52389
2812,Los Balbases,Castilla y León,-4.070844,42.21815
2813,Manciles,Castilla y León,-3.944579,42.45462
2814,Melgar de Fernamental,Castilla y León,-4.255627,42.43143
2815,Olmillos de Muñó,Castilla y León,-3.943998,42.2026
2816,Padilla de Abajo,Castilla y León,-4.178846,42.40253
2817,Padilla de Arriba,Castilla y León,-4.187569,42.45076
2818,Palacios de Riopisuerga,Castilla y León,-4.256794,42.33807
2819,Palazuelos de Muñó,Castilla y León,-3.97808,42.18409
2820,Pampliega,Castilla y León,-3.957993,42.22346
2821,Pedrosa del Páramo,Castilla y León,-3.971577,42.44231
2822,Pedrosa del Príncipe,Castilla y León,-4.202471,42.23775
2823,Revilla Vallejera,Castilla y León,-4.13054,42.15058
2824,Rezmondo,Castilla y León,-4.231154,42.51383
2825,Sasamón,Castilla y León,-4.031694,42.39263
2826,Sordillos,Castilla y León,-4.09305,42.45906
2827,Sotresgudo,Castilla y León,-4.200974,42.59451
2828,Susinos del Páramo,Castilla y León,-3.911181,42.47576
2829,Tamarón,Castilla y León,-3.994522,42.27269
2830,Tobar,Castilla y León,-3.938573,42.48829
2831,Vallejera,Castilla y León,-4.155238,42.18569
2832,Valles de Palenzuela,Castilla y León,-4.073228,42.12061
2833,Villadiego,Castilla y León,-4.015891,42.55552
2834,Villaldemiro,Castilla y León,-3.98579,42.24726
2835,Villamayor de Treviño,Castilla y León,-4.144151,42.4685
2836,Villamedianilla,Castilla y León,-4.149114,42.16417
2837,Villaquirán de la Puebla,Castilla y León,-4.085411,42.27976
2838,Villaquirán de los Infantes,Castilla y León,-4.015501,42.23246
2839,Villasandino,Castilla y León,-4.115206,42.38083
2840,Villaverde-Mogina,Castilla y León,-4.049443,42.15024
2841,Villazopeque,Castilla y León,-4.022544,42.19327
2842,Villegas,Castilla y León,-4.023071,42.46628
2843,Zarzosa de Río Pisuerga,Castilla y León,-4.25683,42.54295
2844,Úrbel del Castillo,Castilla y León,-3.835082,42.60854
2845,Basconcillos del Tozo,Castilla y León,-3.95095,42.68116
2846,Huérmeces,Castilla y León,-3.789624,42.54264
2847,Humada,Castilla y León,-4.077601,42.65481
2848,Los Altos,Castilla y León,-3.646433,42.78466
2849,Montorio,Castilla y León,-3.766207,42.58746
2850,Rebolledo de la Torre,Castilla y León,-4.211951,42.68709
2851,Sargentes de la Lora,Castilla y León,-3.893551,42.74085
2852,Tubilla del Agua,Castilla y León,-3.819791,42.71592
2853,Valle de Sedano,Castilla y León,-3.744093,42.73137
2854,Valle de Valdelucio,Castilla y León,-4.080652,42.72373
2855,Albillos,Castilla y León,-3.788746,42.28483
2856,Alfoz de Quintanadueñas,Castilla y León,-3.753564,42.40299
2857,Arcos,Castilla y León,-3.758218,42.24639
2858,Arlanzón,Castilla y León,-3.435033,42.33882
2859,Atapuerca,Castilla y León,-3.506455,42.38146
2860,Barrios de Colina,Castilla y León,-3.445019,42.38725
2861,Buniel,Castilla y León,-3.805492,42.31065
2862,Burgos,Castilla y León,-3.681621,42.35191
2863,Carcedo de Burgos,Castilla y León,-3.621031,42.2762
2864,Cardeñadijo,Castilla y León,-3.667037,42.29579
2865,Cardeñajimeno,Castilla y León,-3.612581,42.32902
2866,Cardeñuela Riopico,Castilla y León,-3.545934,42.36522
2867,Castrillo del Val,Castilla y León,-3.582883,42.31082
2868,Cavia,Castilla y León,-3.844555,42.28202
2869,Cayuela,Castilla y León,-3.801878,42.26241
2870,Celada del Camino,Castilla y León,-3.939813,42.26798
2871,Comunidad de Cubillo del Campo y Hontoria de la Cantera,Castilla y León,-3.610976,42.17407
2872,"Comunidad de Los Ausines, Quintanalara y Revilla del Campo",Castilla y León,-3.572628,42.17803
2873,Comunidad de Quintanalara (Revilla del Campo) y Torrelara,Castilla y León,-3.489285,42.20066
2874,Comunidad de Quintanaortuño y Celadilla-Sotobrín (Merindad de Río Ubierna),Castilla y León,-3.705539,42.44927
2875,Comunidad de Quintanaortuño y Villanueva de Río Ubierna (Merindad de Río Ubierna),Castilla y León,-3.704405,42.44467
2876,"Comunidad de Quintanaortuño, Sotopalacios y Villanueva de Río-Ubierna",Castilla y León,-3.699988,42.43889
2877,"Comunidad de Quintanilla-Vivar, Sotopalacios, Sotragero y Villanueva de Río Ubierna",Castilla y León,-3.697031,42.42715
2878,Comunidad de Rabé de las Calzadas y Tardajos,Castilla y León,-3.827872,42.33039
2879,Comunidad de Torrelara y Villoruebo,Castilla y León,-3.482356,42.2042
2880,Cubillo del Campo,Castilla y León,-3.599314,42.1559
2881,Cuevas de San Clemente,Castilla y León,-3.585189,42.12762
2882,Estépar,Castilla y León,-3.879437,42.26604
2883,Frandovínez,Castilla y León,-3.8462,42.31038
2884,Fresno de Rodilla,Castilla y León,-3.48145,42.42133
2885,Hontoria de la Cantera,Castilla y León,-3.636405,42.19524
2886,Hornillos del Camino,Castilla y León,-3.929149,42.33913
2887,Hurones,Castilla y León,-3.606863,42.40933
2888,Ibeas de Juarros,Castilla y León,-3.496375,42.27071
2889,Isar,Castilla y León,-3.922903,42.39455
2890,Las Quintanillas,Castilla y León,-3.847703,42.37214
2891,Los Ausines,Castilla y León,-3.581133,42.20191
2892,Mancomunidad de Las Quintanillas y Tardajos,Castilla y León,-3.854226,42.35087
2893,Merindad de Río Ubierna,Castilla y León,-3.671575,42.5565
2894,Modúbar de la Emparedada,Castilla y León,-3.658187,42.26489
2895,Orbaneja Riopico,Castilla y León,-3.57969,42.35869
2896,Palazuelos de la Sierra,Castilla y León,-3.457332,42.21286
2897,Pedrosa de Río Úrbel,Castilla y León,-3.840013,42.41901
2898,Quintanaortuño,Castilla y León,-3.691757,42.45412
2899,Quintanapalla,Castilla y León,-3.536796,42.41456
2900,Quintanilla Vivar,Castilla y León,-3.679994,42.41319
2901,Rabé de las Calzadas,Castilla y León,-3.855168,42.33574
2902,Revilla del Campo,Castilla y León,-3.534697,42.20025
2903,Revillarruz,Castilla y León,-3.663519,42.22714
2904,Rubena,Castilla y León,-3.576027,42.3904
2905,Saldaña de Burgos,Castilla y León,-3.684082,42.26908
2906,San Adrián de Juarros,Castilla y León,-3.465253,42.27652
2907,San Mamés de Burgos,Castilla y León,-3.798232,42.33152
2908,Sarracín,Castilla y León,-3.703048,42.24463
2909,Sotragero,Castilla y León,-3.718677,42.41408
2910,Tardajos,Castilla y León,-3.814209,42.35312
2911,Valle de las Navas,Castilla y León,-3.583284,42.47276
2912,Valle de Santibáñez,Castilla y León,-3.817891,42.48005
2913,Villagonzalo Pedernales,Castilla y León,-3.731498,42.29902
2914,Villalbilla de Burgos,Castilla y León,-3.767796,42.32881
2915,Villamiel de la Sierra,Castilla y León,-3.409629,42.19779
2916,Villanueva de Argaño,Castilla y León,-3.939453,42.38331
2917,Villariezo,Castilla y León,-3.71987,42.26876
2918,Villayerno Morquillas,Castilla y León,-3.640124,42.39927
2919,Abajas,Castilla y León,-3.585914,42.61903
2920,Aguas Cándidas,Castilla y León,-3.497037,42.73399
2921,Aguilar de Bureba,Castilla y León,-3.332764,42.59156
2922,Alcocero de Mola,Castilla y León,-3.356558,42.47359
2923,Altable,Castilla y León,-3.078765,42.60057
2924,Ameyugo,Castilla y León,-3.058879,42.65618
2925,Arraya de Oca,Castilla y León,-3.389708,42.40188
2926,Bañuelos de Bureba,Castilla y León,-3.272036,42.50347
2927,Bascuñana,Castilla y León,-3.09885,42.40958
2928,Belorado,Castilla y León,-3.213765,42.43639
2929,Berzosa de Bureba,Castilla y León,-3.269645,42.62457
