id,name,lat,lon
183,Maipú,-26.427718650620278,-60.499485790676275
184,Mayor Luis J. Fontana,-27.72926872083814,-60.73550258556833
185,Nueve de Julio,-27.043212397800854,-61.159253493140014
186,O'Higgins,-27.188537521680857,-60.83402220634711
187,Presidencia de la Plaza,-26.992934470125512,-59.86245200616476
188,Primero de Mayo,-27.306380218992558,-58.94793174835149
189,Quitilipi,-26.636180312613174,-60.21568832437832
190,San Fernando,-27.57910449859229,-58.87678964548521
191,San Lorenzo,-27.375284110189277,-60.484766116670926
192,Sargento Cabral,-26.792522754785235,-59.51653070256044
193,Tapenagá,-27.99799085304725,-59.85782633516186
194,Veinticinco de Mayo,-26.75586430207037,-60.01196158171967
195,Biedma,-42.414867050852386,-64.23263536646088
196,Cushamen,-42.642882931084635,-70.25421913270637
197,Escalante,-45.27903502639652,-66.9734709383796
198,Florentino Ameghino,-44.89540713393423,-65.6293011460181
199,Futaleufú,-43.43911243704247,-71.07118793343915
200,Gaiman,-43.35225214310456,-66.45934015667765
201,Gastre,-42.00722627404637,-69.1491499159055
202,Languiñeo,-43.10697985549221,-70.7942751867734
203,Mártires,-44.23065501753904,-66.76416828997716
204,Paso de Indios,-44.411482080059045,-68.91277454186593
205,Rawson,-43.17973372117497,-64.84709659363655
206,Rió Senguer,-45.06952337136198,-71.59770762468762
207,Sarmiento,-46.00579760141066,-68.99187710180696
208,Tehuelches,-44.334741284276134,-71.56367846358879
209,Telsen,-42.00337629956033,-67.19055475428306
210,Distrito Federal,-34.626444752054475,-58.37282458261521
211,Bella Vista,-28.502824464012598,-59.057943830808014
212,Berón de Astrada,-27.43919673011556,-57.753558394862885
213,Capital,-27.467090023526247,-58.70935111255473
214,Concepción,-28.548050251255674,-58.130532652641705
215,Curuzú Cuatiá,-29.8473329451952,-58.23346279693487
216,Empedrado,-27.99225393454434,-58.8139665788412
217,Esquina,-30.025740458532283,-59.32494186404506
218,General Alvear,-28.76690532263182,-56.6051190301705
219,General Paz,-27.656103988313003,-57.72872678889772
220,Goya,-29.507317807187366,-59.39447036074753
221,Itatí,-27.38283188625676,-57.97213031422851
222,Ituzaingó,-27.89216981519787,-56.737775385792375
223,Lavalle,-29.07946846865227,-58.92682936552044
224,Mburucuyá,-27.99304523364819,-58.15973892420651
225,Mercedes,-29.04866867276398,-57.76788363180597
226,Monte Caseros,-30.165496054104423,-57.958862885770586
227,Paso de los Libres,-29.57880863776205,-57.5467837294504
228,Saladas,-28.22227849711713,-58.65187087520864
229,San Cosme,-27.39573614856569,-58.578810373903174
230,San Luis del Palmar,-27.57248497724278,-58.22973357380076
231,San Martín,-28.889632770180746,-56.87229635298131
232,San Miguel,-27.810711659372775,-57.410631227140286
233,San Roque,-28.6819624072917,-58.533952122549486
234,Santo Tomé,-28.115696594744822,-56.25787098372039
235,Sauce,-30.094370438500746,-58.745406245837
236,Colón,-31.896767189583795,-58.456893463749275
237,Concordia,-31.212202161011454,-58.363501524779906
238,Diamante,-32.19733911072284,-60.59978037823524
239,Federación,-30.63405164461638,-58.191509036676024
240,Federal,-31.015838244933178,-58.89952356343744
241,Feliciano,-30.29983429427329,-58.70269946936839
242,Gualeguaychú,-32.810322004977735,-58.99286171553467
